23220562	INDIRECT-DOWNREGULATOR	Arg1:T6	Arg2:T26
23220562	INDIRECT-DOWNREGULATOR	Arg1:T6	Arg2:T27
23220562	FALSE	Arg1:T3	Arg2:T37
23220562	FALSE	Arg1:T4	Arg2:T19
23220562	FALSE	Arg1:T5	Arg2:T27
23220562	FALSE	Arg1:T5	Arg2:T31
23220562	FALSE	Arg1:T6	Arg2:T43
23220562	FALSE	Arg1:T7	Arg2:T44
23220562	FALSE	Arg1:T9	Arg2:T22
23220562	FALSE	Arg1:T9	Arg2:T44
23220562	FALSE	Arg1:T10	Arg2:T17
23220562	FALSE	Arg1:T10	Arg2:T20
23220562	FALSE	Arg1:T11	Arg2:T13
23220562	FALSE	Arg1:T11	Arg2:T39
23632082	ANTAGONIST	Arg1:T27	Arg2:T46
23632082	INHIBITOR	Arg1:T2	Arg2:T29
23632082	INHIBITOR	Arg1:T3	Arg2:T29
23632082	INHIBITOR	Arg1:T4	Arg2:T29
23632082	ANTAGONIST	Arg1:T7	Arg2:T30
23632082	INHIBITOR	Arg1:T10	Arg2:T32
23632082	ACTIVATOR	Arg1:T5	Arg2:T29
23632082	FALSE	Arg1:T2	Arg2:T45
23632082	FALSE	Arg1:T4	Arg2:T32
23632082	FALSE	Arg1:T8	Arg2:T36
23632082	FALSE	Arg1:T8	Arg2:T37
23632082	FALSE	Arg1:T9	Arg2:T30
23632082	FALSE	Arg1:T9	Arg2:T32
23632082	FALSE	Arg1:T11	Arg2:T31
23632082	FALSE	Arg1:T11	Arg2:T49
23632082	FALSE	Arg1:T14	Arg2:T44
23632082	FALSE	Arg1:T15	Arg2:T39
23632082	FALSE	Arg1:T15	Arg2:T46
23632082	FALSE	Arg1:T18	Arg2:T38
23632082	FALSE	Arg1:T23	Arg2:T42
23632082	FALSE	Arg1:T24	Arg2:T33
17076770	INDIRECT-DOWNREGULATOR	Arg1:T1	Arg2:T6
17076770	FALSE	Arg1:T2	Arg2:T9
17076770	FALSE	Arg1:T3	Arg2:T6
23086198	SUBSTRATE	Arg1:T16	Arg2:T23
23086198	SUBSTRATE	Arg1:T2	Arg2:T41
23086198	SUBSTRATE	Arg1:T3	Arg2:T41
23086198	SUBSTRATE	Arg1:T4	Arg2:T41
23086198	SUBSTRATE	Arg1:T2	Arg2:T42
23086198	SUBSTRATE	Arg1:T3	Arg2:T42
23086198	SUBSTRATE	Arg1:T4	Arg2:T42
23086198	SUBSTRATE	Arg1:T5	Arg2:T20
23086198	SUBSTRATE	Arg1:T6	Arg2:T20
23086198	SUBSTRATE	Arg1:T7	Arg2:T20
23086198	SUBSTRATE	Arg1:T12	Arg2:T28
23086198	SUBSTRATE	Arg1:T12	Arg2:T29
23086198	SUBSTRATE	Arg1:T14	Arg2:T28
23086198	SUBSTRATE	Arg1:T13	Arg2:T28
23086198	SUBSTRATE	Arg1:T13	Arg2:T29
23086198	SUBSTRATE	Arg1:T14	Arg2:T29
23086198	SUBSTRATE	Arg1:T17	Arg2:T19
23086198	SUBSTRATE	Arg1:T17	Arg2:T33
23086198	SUBSTRATE	Arg1:T8	Arg2:T19
23086198	SUBSTRATE	Arg1:T8	Arg2:T33
23086198	FALSE	Arg1:T1	Arg2:T31
23086198	FALSE	Arg1:T3	Arg2:T34
23086198	FALSE	Arg1:T4	Arg2:T29
23086198	FALSE	Arg1:T6	Arg2:T25
23086198	FALSE	Arg1:T8	Arg2:T25
23086198	FALSE	Arg1:T9	Arg2:T42
23086198	FALSE	Arg1:T11	Arg2:T26
23086198	FALSE	Arg1:T11	Arg2:T32
23086198	FALSE	Arg1:T12	Arg2:T42
23086198	FALSE	Arg1:T13	Arg2:T24
23086198	FALSE	Arg1:T17	Arg2:T25
23086198	FALSE	Arg1:T18	Arg2:T19
10485483	INDIRECT-UPREGULATOR	Arg1:T4	Arg2:T9
10485483	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T9
10485483	FALSE	Arg1:T1	Arg2:T16
10485483	FALSE	Arg1:T2	Arg2:T16
12470615	AGONIST	Arg1:T13	Arg2:T32
12470615	AGONIST	Arg1:T12	Arg2:T32
12470615	AGONIST	Arg1:T1	Arg2:T22
12470615	AGONIST	Arg1:T6	Arg2:T22
12470615	INDIRECT-UPREGULATOR	Arg1:T1	Arg2:T28
12470615	INDIRECT-UPREGULATOR	Arg1:T6	Arg2:T28
12470615	AGONIST	Arg1:T2	Arg2:T17
12470615	AGONIST	Arg1:T3	Arg2:T17
12470615	INDIRECT-UPREGULATOR	Arg1:T4	Arg2:T18
12470615	INDIRECT-UPREGULATOR	Arg1:T4	Arg2:T19
12470615	INDIRECT-UPREGULATOR	Arg1:T7	Arg2:T21
12470615	INDIRECT-UPREGULATOR	Arg1:T7	Arg2:T23
12470615	INDIRECT-UPREGULATOR	Arg1:T7	Arg2:T24
12470615	INDIRECT-UPREGULATOR	Arg1:T8	Arg2:T25
12470615	INDIRECT-UPREGULATOR	Arg1:T11	Arg2:T14
12470615	FALSE	Arg1:T2	Arg2:T27
12470615	FALSE	Arg1:T2	Arg2:T32
12470615	FALSE	Arg1:T4	Arg2:T21
12470615	FALSE	Arg1:T5	Arg2:T31
12470615	FALSE	Arg1:T7	Arg2:T20
12470615	FALSE	Arg1:T11	Arg2:T15
12470615	FALSE	Arg1:T13	Arg2:T17
12470615	FALSE	Arg1:T13	Arg2:T24
12470615	FALSE	Arg1:T13	Arg2:T28
2512511	DIRECT-REGULATOR	Arg1:T33	Arg2:T48
2512511	DIRECT-REGULATOR	Arg1:T32	Arg2:T48
2512511	DIRECT-REGULATOR	Arg1:T29	Arg2:T41
2512511	DIRECT-REGULATOR	Arg1:T2	Arg2:T41
2512511	DIRECT-REGULATOR	Arg1:T10	Arg2:T41
2512511	DIRECT-REGULATOR	Arg1:T12	Arg2:T41
2512511	DIRECT-REGULATOR	Arg1:T22	Arg2:T43
2512511	FALSE	Arg1:T1	Arg2:T47
2512511	FALSE	Arg1:T5	Arg2:T42
2512511	FALSE	Arg1:T10	Arg2:T38
2512511	FALSE	Arg1:T11	Arg2:T39
2512511	FALSE	Arg1:T15	Arg2:T40
2512511	FALSE	Arg1:T17	Arg2:T37
2512511	FALSE	Arg1:T18	Arg2:T38
2512511	FALSE	Arg1:T18	Arg2:T42
2512511	FALSE	Arg1:T22	Arg2:T44
2512511	FALSE	Arg1:T29	Arg2:T38
2512511	FALSE	Arg1:T29	Arg2:T44
2512511	FALSE	Arg1:T29	Arg2:T46
2512511	FALSE	Arg1:T32	Arg2:T41
2512511	FALSE	Arg1:T32	Arg2:T44
2512511	FALSE	Arg1:T33	Arg2:T44
23578993	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T38
23578993	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T39
23578993	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T40
23578993	INDIRECT-UPREGULATOR	Arg1:T4	Arg2:T38
23578993	INDIRECT-UPREGULATOR	Arg1:T4	Arg2:T39
23578993	INDIRECT-UPREGULATOR	Arg1:T4	Arg2:T40
23578993	INDIRECT-DOWNREGULATOR	Arg1:T5	Arg2:T38
23578993	INDIRECT-DOWNREGULATOR	Arg1:T5	Arg2:T39
23578993	INDIRECT-DOWNREGULATOR	Arg1:T5	Arg2:T40
23578993	INDIRECT-UPREGULATOR	Arg1:T12	Arg2:T41
23578993	INDIRECT-UPREGULATOR	Arg1:T12	Arg2:T42
23578993	SUBSTRATE	Arg1:T34	Arg2:T53
23578993	SUBSTRATE	Arg1:T34	Arg2:T54
23578993	FALSE	Arg1:T1	Arg2:T50
23578993	FALSE	Arg1:T4	Arg2:T53
23578993	FALSE	Arg1:T5	Arg2:T52
23578993	FALSE	Arg1:T7	Arg2:T47
23578993	FALSE	Arg1:T8	Arg2:T52
23578993	FALSE	Arg1:T9	Arg2:T42
23578993	FALSE	Arg1:T13	Arg2:T40
23578993	FALSE	Arg1:T17	Arg2:T54
23578993	FALSE	Arg1:T21	Arg2:T43
23578993	FALSE	Arg1:T21	Arg2:T44
23578993	FALSE	Arg1:T24	Arg2:T53
23578993	FALSE	Arg1:T26	Arg2:T40
23578993	FALSE	Arg1:T28	Arg2:T48
23578993	FALSE	Arg1:T28	Arg2:T49
23578993	FALSE	Arg1:T31	Arg2:T50
23578993	FALSE	Arg1:T33	Arg2:T52
23578993	FALSE	Arg1:T36	Arg2:T41
23578993	FALSE	Arg1:T36	Arg2:T53
15120421	DIRECT-REGULATOR	Arg1:T35	Arg2:T54
15120421	DIRECT-REGULATOR	Arg1:T36	Arg2:T54
15120421	DIRECT-REGULATOR	Arg1:T37	Arg2:T54
15120421	DIRECT-REGULATOR	Arg1:T1	Arg2:T39
15120421	DIRECT-REGULATOR	Arg1:T2	Arg2:T39
15120421	DIRECT-REGULATOR	Arg1:T3	Arg2:T39
15120421	AGONIST	Arg1:T14	Arg2:T45
15120421	FALSE	Arg1:T1	Arg2:T50
15120421	FALSE	Arg1:T6	Arg2:T47
15120421	FALSE	Arg1:T9	Arg2:T41
15120421	FALSE	Arg1:T9	Arg2:T52
15120421	FALSE	Arg1:T12	Arg2:T47
15120421	FALSE	Arg1:T16	Arg2:T52
15120421	FALSE	Arg1:T17	Arg2:T40
15120421	FALSE	Arg1:T18	Arg2:T49
15120421	FALSE	Arg1:T19	Arg2:T45
15120421	FALSE	Arg1:T25	Arg2:T49
15120421	FALSE	Arg1:T25	Arg2:T54
15120421	FALSE	Arg1:T26	Arg2:T41
15120421	FALSE	Arg1:T28	Arg2:T49
15120421	FALSE	Arg1:T33	Arg2:T43
15120421	FALSE	Arg1:T36	Arg2:T50
23064031	INHIBITOR	Arg1:T11	Arg2:T40
23064031	INHIBITOR	Arg1:T11	Arg2:T41
23064031	INDIRECT-DOWNREGULATOR	Arg1:T6	Arg2:T24
23064031	INDIRECT-DOWNREGULATOR	Arg1:T6	Arg2:T25
23064031	INDIRECT-DOWNREGULATOR	Arg1:T6	Arg2:T26
23064031	INHIBITOR	Arg1:T6	Arg2:T26
23064031	INHIBITOR	Arg1:T7	Arg2:T28
23064031	INHIBITOR	Arg1:T7	Arg2:T29
23064031	INHIBITOR	Arg1:T7	Arg2:T30
23064031	INHIBITOR	Arg1:T7	Arg2:T31
23064031	INHIBITOR	Arg1:T7	Arg2:T32
23064031	INHIBITOR	Arg1:T9	Arg2:T33
23064031	INHIBITOR	Arg1:T9	Arg2:T34
23064031	INHIBITOR	Arg1:T10	Arg2:T35
23064031	INHIBITOR	Arg1:T10	Arg2:T36
23064031	INDIRECT-DOWNREGULATOR	Arg1:T10	Arg2:T37
23064031	INHIBITOR	Arg1:T10	Arg2:T38
23064031	INHIBITOR	Arg1:T10	Arg2:T39
23064031	INHIBITOR	Arg1:T10	Arg2:T12
23064031	INHIBITOR	Arg1:T10	Arg2:T13
23064031	INHIBITOR	Arg1:T10	Arg2:T14
23064031	INHIBITOR	Arg1:T2	Arg2:T15
23064031	INHIBITOR	Arg1:T2	Arg2:T16
23064031	INDIRECT-DOWNREGULATOR	Arg1:T2	Arg2:T17
23064031	INDIRECT-DOWNREGULATOR	Arg1:T2	Arg2:T18
23064031	INDIRECT-DOWNREGULATOR	Arg1:T2	Arg2:T19
23064031	FALSE	Arg1:T1	Arg2:T37
23064031	FALSE	Arg1:T4	Arg2:T14
23064031	FALSE	Arg1:T4	Arg2:T20
23064031	FALSE	Arg1:T5	Arg2:T35
23064031	FALSE	Arg1:T7	Arg2:T41
23064031	FALSE	Arg1:T8	Arg2:T23
23064031	FALSE	Arg1:T9	Arg2:T19
23064031	FALSE	Arg1:T9	Arg2:T32
23064031	FALSE	Arg1:T10	Arg2:T23
23063590	INHIBITOR	Arg1:T16	Arg2:T34
23063590	INDIRECT-DOWNREGULATOR	Arg1:T16	Arg2:T35
23063590	INDIRECT-DOWNREGULATOR	Arg1:T10	Arg2:T22
23063590	INDIRECT-DOWNREGULATOR	Arg1:T10	Arg2:T23
23063590	INDIRECT-DOWNREGULATOR	Arg1:T10	Arg2:T24
23063590	INDIRECT-DOWNREGULATOR	Arg1:T10	Arg2:T25
23063590	INDIRECT-DOWNREGULATOR	Arg1:T10	Arg2:T26
23063590	INDIRECT-DOWNREGULATOR	Arg1:T11	Arg2:T27
23063590	INDIRECT-DOWNREGULATOR	Arg1:T11	Arg2:T28
23063590	INDIRECT-DOWNREGULATOR	Arg1:T11	Arg2:T29
23063590	INDIRECT-DOWNREGULATOR	Arg1:T11	Arg2:T30
23063590	INDIRECT-DOWNREGULATOR	Arg1:T11	Arg2:T31
23063590	INHIBITOR	Arg1:T13	Arg2:T32
23063590	INHIBITOR	Arg1:T13	Arg2:T33
23063590	INDIRECT-DOWNREGULATOR	Arg1:T15	Arg2:T18
23063590	INDIRECT-DOWNREGULATOR	Arg1:T15	Arg2:T19
23063590	INDIRECT-DOWNREGULATOR	Arg1:T5	Arg2:T20
23063590	INHIBITOR	Arg1:T5	Arg2:T21
23063590	FALSE	Arg1:T3	Arg2:T26
23063590	FALSE	Arg1:T4	Arg2:T31
23063590	FALSE	Arg1:T9	Arg2:T24
23063590	FALSE	Arg1:T12	Arg2:T19
23063590	FALSE	Arg1:T12	Arg2:T20
23063590	FALSE	Arg1:T12	Arg2:T34
23063590	FALSE	Arg1:T13	Arg2:T30
23063590	FALSE	Arg1:T17	Arg2:T18
23063590	FALSE	Arg1:T17	Arg2:T22
23063590	FALSE	Arg1:T17	Arg2:T25
23568856	SUBSTRATE	Arg1:T1	Arg2:T23
23568856	SUBSTRATE	Arg1:T1	Arg2:T20
23568856	SUBSTRATE	Arg1:T1	Arg2:T22
23568856	INHIBITOR	Arg1:T6	Arg2:T21
23568856	SUBSTRATE	Arg1:T7	Arg2:T21
23568856	SUBSTRATE	Arg1:T8	Arg2:T24
23568856	SUBSTRATE	Arg1:T9	Arg2:T25
23568856	DIRECT-REGULATOR	Arg1:T11	Arg2:T26
23568856	FALSE	Arg1:T4	Arg2:T17
23568856	FALSE	Arg1:T5	Arg2:T22
23568856	FALSE	Arg1:T7	Arg2:T15
10368299	DIRECT-REGULATOR	Arg1:T10	Arg2:T25
10368299	DIRECT-REGULATOR	Arg1:T11	Arg2:T25
10368299	INHIBITOR	Arg1:T6	Arg2:T18
10368299	INHIBITOR	Arg1:T6	Arg2:T19
10368299	INHIBITOR	Arg1:T7	Arg2:T18
10368299	INHIBITOR	Arg1:T7	Arg2:T19
10368299	DIRECT-REGULATOR	Arg1:T8	Arg2:T24
10368299	DIRECT-REGULATOR	Arg1:T3	Arg2:T12
10368299	DIRECT-REGULATOR	Arg1:T3	Arg2:T13
10368299	DIRECT-REGULATOR	Arg1:T3	Arg2:T14
10368299	FALSE	Arg1:T1	Arg2:T22
10368299	FALSE	Arg1:T5	Arg2:T18
10368299	FALSE	Arg1:T6	Arg2:T17
10368299	FALSE	Arg1:T7	Arg2:T17
10368299	FALSE	Arg1:T9	Arg2:T17
23521080	INHIBITOR	Arg1:T6	Arg2:T13
23521080	INHIBITOR	Arg1:T7	Arg2:T13
23521080	INHIBITOR	Arg1:T2	Arg2:T11
23521080	INHIBITOR	Arg1:T1	Arg2:T11
23521080	INHIBITOR	Arg1:T3	Arg2:T11
23521080	INHIBITOR	Arg1:T1	Arg2:T12
23521080	INHIBITOR	Arg1:T2	Arg2:T12
23521080	INHIBITOR	Arg1:T3	Arg2:T12
23521080	FALSE	Arg1:T4	Arg2:T11
23521080	FALSE	Arg1:T9	Arg2:T12
12407077	SUBSTRATE	Arg1:T19	Arg2:T25
12407077	SUBSTRATE	Arg1:T19	Arg2:T27
12407077	SUBSTRATE	Arg1:T19	Arg2:T28
12407077	INHIBITOR	Arg1:T12	Arg2:T26
12407077	INHIBITOR	Arg1:T10	Arg2:T20
12407077	INHIBITOR	Arg1:T11	Arg2:T20
12407077	FALSE	Arg1:T2	Arg2:T29
12407077	FALSE	Arg1:T4	Arg2:T31
12407077	FALSE	Arg1:T5	Arg2:T23
12407077	FALSE	Arg1:T6	Arg2:T26
12407077	FALSE	Arg1:T6	Arg2:T30
12407077	FALSE	Arg1:T9	Arg2:T25
12407077	FALSE	Arg1:T15	Arg2:T25
12407077	FALSE	Arg1:T17	Arg2:T25
12407077	FALSE	Arg1:T18	Arg2:T29
18450949	AGONIST	Arg1:T5	Arg2:T19
18450949	AGONIST	Arg1:T1	Arg2:T10
18450949	INDIRECT-UPREGULATOR	Arg1:T1	Arg2:T12
18450949	INDIRECT-UPREGULATOR	Arg1:T4	Arg2:T16
18450949	INDIRECT-UPREGULATOR	Arg1:T1	Arg2:T11
18450949	INDIRECT-UPREGULATOR	Arg1:T5	Arg2:T20
18450949	FALSE	Arg1:T2	Arg2:T14
18450949	FALSE	Arg1:T4	Arg2:T12
16449355	INDIRECT-UPREGULATOR	Arg1:T1	Arg2:T11
16449355	INDIRECT-UPREGULATOR	Arg1:T1	Arg2:T12
16449355	FALSE	Arg1:T1	Arg2:T20
16449355	FALSE	Arg1:T3	Arg2:T18
16449355	FALSE	Arg1:T6	Arg2:T19
16449355	FALSE	Arg1:T7	Arg2:T13
23436650	DIRECT-REGULATOR	Arg1:T8	Arg2:T19
23436650	DIRECT-REGULATOR	Arg1:T9	Arg2:T19
23436650	DIRECT-REGULATOR	Arg1:T10	Arg2:T19
23436650	DIRECT-REGULATOR	Arg1:T11	Arg2:T19
23436650	FALSE	Arg1:T4	Arg2:T14
23436650	FALSE	Arg1:T10	Arg2:T23
23436650	FALSE	Arg1:T10	Arg2:T25
23436650	FALSE	Arg1:T13	Arg2:T26
17092971	AGONIST	Arg1:T1	Arg2:T50
17092971	AGONIST	Arg1:T10	Arg2:T50
17092971	AGONIST	Arg1:T19	Arg2:T50
17092971	AGONIST	Arg1:T21	Arg2:T50
17092971	ANTAGONIST	Arg1:T11	Arg2:T42
17092971	INDIRECT-UPREGULATOR	Arg1:T2	Arg2:T39
17092971	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T39
17092971	INDIRECT-UPREGULATOR	Arg1:T4	Arg2:T39
17092971	ANTAGONIST	Arg1:T12	Arg2:T42
17092971	ANTAGONIST	Arg1:T13	Arg2:T42
17092971	ANTAGONIST	Arg1:T14	Arg2:T42
17092971	ANTAGONIST	Arg1:T15	Arg2:T42
17092971	ANTAGONIST	Arg1:T16	Arg2:T42
17092971	INDIRECT-DOWNREGULATOR	Arg1:T7	Arg2:T40
17092971	INHIBITOR	Arg1:T7	Arg2:T41
17092971	FALSE	Arg1:T4	Arg2:T50
17092971	FALSE	Arg1:T9	Arg2:T50
17092971	FALSE	Arg1:T11	Arg2:T52
17092971	FALSE	Arg1:T13	Arg2:T43
17092971	FALSE	Arg1:T14	Arg2:T50
17092971	FALSE	Arg1:T17	Arg2:T41
17092971	FALSE	Arg1:T17	Arg2:T46
17092971	FALSE	Arg1:T19	Arg2:T39
17092971	FALSE	Arg1:T22	Arg2:T44
17092971	FALSE	Arg1:T23	Arg2:T45
17092971	FALSE	Arg1:T23	Arg2:T50
17092971	FALSE	Arg1:T24	Arg2:T48
17092971	FALSE	Arg1:T26	Arg2:T49
17092971	FALSE	Arg1:T27	Arg2:T39
17092971	FALSE	Arg1:T28	Arg2:T49
17092971	FALSE	Arg1:T30	Arg2:T40
17092971	FALSE	Arg1:T30	Arg2:T51
17092971	FALSE	Arg1:T32	Arg2:T42
17092971	FALSE	Arg1:T38	Arg2:T50
23435916	INDIRECT-DOWNREGULATOR	Arg1:T4	Arg2:T12
23435916	INDIRECT-DOWNREGULATOR	Arg1:T4	Arg2:T13
23435916	PRODUCT-OF	Arg1:T5	Arg2:T12
23435916	PRODUCT-OF	Arg1:T6	Arg2:T12
23435916	PRODUCT-OF	Arg1:T7	Arg2:T13
23435916	INDIRECT-DOWNREGULATOR	Arg1:T9	Arg2:T14
23435916	INDIRECT-DOWNREGULATOR	Arg1:T9	Arg2:T15
23435916	INDIRECT-DOWNREGULATOR	Arg1:T9	Arg2:T16
23435916	INHIBITOR	Arg1:T10	Arg2:T17
23435916	INHIBITOR	Arg1:T10	Arg2:T18
23435916	FALSE	Arg1:T7	Arg2:T12
23435916	FALSE	Arg1:T8	Arg2:T17
23435916	FALSE	Arg1:T9	Arg2:T12
19203467	INHIBITOR	Arg1:T57	Arg2:T81
19203467	INHIBITOR	Arg1:T26	Arg2:T61
19203467	INHIBITOR	Arg1:T33	Arg2:T63
19203467	INHIBITOR	Arg1:T26	Arg2:T63
19203467	INHIBITOR	Arg1:T33	Arg2:T61
19203467	INHIBITOR	Arg1:T29	Arg2:T68
19203467	INHIBITOR	Arg1:T29	Arg2:T69
19203467	INHIBITOR	Arg1:T30	Arg2:T68
19203467	INHIBITOR	Arg1:T30	Arg2:T69
19203467	INHIBITOR	Arg1:T46	Arg2:T77
19203467	INHIBITOR	Arg1:T47	Arg2:T77
19203467	INHIBITOR	Arg1:T50	Arg2:T78
19203467	INHIBITOR	Arg1:T50	Arg2:T79
19203467	INHIBITOR	Arg1:T1	Arg2:T60
19203467	INHIBITOR	Arg1:T1	Arg2:T80
19203467	INHIBITOR	Arg1:T9	Arg2:T64
19203467	INHIBITOR	Arg1:T9	Arg2:T65
19203467	INHIBITOR	Arg1:T12	Arg2:T66
19203467	INHIBITOR	Arg1:T5	Arg2:T62
19203467	FALSE	Arg1:T2	Arg2:T69
19203467	FALSE	Arg1:T4	Arg2:T81
19203467	FALSE	Arg1:T7	Arg2:T75
19203467	FALSE	Arg1:T7	Arg2:T77
19203467	FALSE	Arg1:T9	Arg2:T66
19203467	FALSE	Arg1:T9	Arg2:T77
19203467	FALSE	Arg1:T10	Arg2:T61
19203467	FALSE	Arg1:T10	Arg2:T63
19203467	FALSE	Arg1:T11	Arg2:T63
19203467	FALSE	Arg1:T11	Arg2:T75
19203467	FALSE	Arg1:T13	Arg2:T77
19203467	FALSE	Arg1:T14	Arg2:T63
19203467	FALSE	Arg1:T15	Arg2:T81
19203467	FALSE	Arg1:T17	Arg2:T60
19203467	FALSE	Arg1:T17	Arg2:T62
19203467	FALSE	Arg1:T18	Arg2:T80
19203467	FALSE	Arg1:T20	Arg2:T67
19203467	FALSE	Arg1:T24	Arg2:T62
19203467	FALSE	Arg1:T27	Arg2:T70
19203467	FALSE	Arg1:T27	Arg2:T81
19203467	FALSE	Arg1:T29	Arg2:T67
19203467	FALSE	Arg1:T29	Arg2:T79
19203467	FALSE	Arg1:T31	Arg2:T78
19203467	FALSE	Arg1:T32	Arg2:T74
19203467	FALSE	Arg1:T32	Arg2:T79
19203467	FALSE	Arg1:T32	Arg2:T80
19203467	FALSE	Arg1:T35	Arg2:T73
19203467	FALSE	Arg1:T35	Arg2:T76
19203467	FALSE	Arg1:T36	Arg2:T62
19203467	FALSE	Arg1:T36	Arg2:T65
19203467	FALSE	Arg1:T39	Arg2:T80
19203467	FALSE	Arg1:T41	Arg2:T76
19203467	FALSE	Arg1:T44	Arg2:T78
19203467	FALSE	Arg1:T45	Arg2:T62
19203467	FALSE	Arg1:T45	Arg2:T72
19203467	FALSE	Arg1:T46	Arg2:T68
19203467	FALSE	Arg1:T48	Arg2:T69
19203467	FALSE	Arg1:T51	Arg2:T76
